signal ,province,city,job,salary,company,experience,education,scale
苏州5,江苏,苏州,海外市场,10k-20k,大智机器人,5-10年,本科,20-99人
苏州5,江苏,苏州,Java,15k-25k,品祺电子,5-10年,本科,20-99人
苏州5,江苏,苏州,淘宝运营,5k-10k,佳人有约服饰有限公司,1年以内,大专,20-99人
苏州5,江苏,苏州,网络推广,4k-8k,派菲克,1-3年,大专,0-20人
苏州6,江苏,苏州,图像算法,15k-30k,苏州思卡,5-10年,本科,20-99人
苏州6,江苏,苏州,普工,4k-7k,想念服装,经验不限,学历不限,20-99人
苏州6,江苏,苏州,销售运营,7k-10k,口碑,1年以内,大专,1000-9999人
苏州6,江苏,苏州,游戏货币系统运营,5k-7k,桃米艺游,应届生,中专/中技,0-20人
苏州6,江苏,苏州,网络推广,4k-6k,慕摄影,1年以内,本科,20-99人
苏州6,江苏,苏州,可视化产品经理,6k-12k,无限愿景,1-3年,本科,20-99人
苏州6,江苏,苏州,生物基因研发工程师,8k-14k,亿康基因,1-3年,硕士,100-499人
苏州6,江苏,苏州,商家运营,4k-8k,唯咖,1年以内,大专,20-99人
苏州6,江苏,苏州,阿里店铺电商运营,4k-8k,觉世行,1年以内,大专,20-99人
苏州6,江苏,苏州,主播运营,10k-15k,八风之音文化传媒,经验不限,学历不限,100-499人
苏州6,江苏,苏州,大数据工程师,10k-20k,海赛,3-5年,本科,20-99人
苏州6,江苏,苏州,商品经理,10k-15k,邻邻团,经验不限,本科,100-499人
苏州6,江苏,苏州,软件工程师,6k-10k,点觉信息,1-3年,本科,20-99人
苏州6,江苏,苏州,文案,3k-4k,壹号果仓,经验不限,大专,100-499人
苏州6,江苏,苏州,淘宝运营,5k-10k,亿企赢网络科技,1年以内,学历不限,20-99人
苏州6,江苏,苏州,实施工程师（苏州）,6k-9k,万达信息,1-3年,本科,1000-9999人
苏州6,江苏,苏州,阿里巴巴店铺运营,4k-5k,玖瑞科技,经验不限,学历不限,20-99人
苏州6,江苏,苏州,数信运营,3k-5k,万科物业,经验不限,本科,1000-9999人
苏州6,江苏,苏州,算法工程师,8k-16k,正载信息,1-3年,本科,20-99人
苏州6,江苏,苏州,产品运营,10k-15k,邻邻团,1-3年,大专,100-499人
苏州6,江苏,苏州,商务助理,4k-6k,企优托集团,经验不限,大专,100-499人
苏州6,江苏,苏州,淘宝运营,5k-10k,亿企赢网络科技,1-3年,本科,20-99人
苏州6,江苏,苏州,内贸业务员实习生,3k-4k,美亚视野,经验不限,大专,20-99人
苏州6,江苏,苏州,运营助理,2k-3k,华车,经验不限,本科,20-99人
苏州6,江苏,苏州,直通车推广,5k-10k,瑞明科技,1年以内,大专,20-99人
苏州6,江苏,苏州,产品运营,4k-8k,新联众汇,1-3年,本科,0-20人
苏州7,江苏,苏州,阿里巴巴淘宝店铺运营,5k-10k,苏州亿企赢网络,1年以内,学历不限,100-499人
苏州7,江苏,苏州,数据产品经理,10k-20k,穿山甲机器人,1-3年,本科,100-499人
苏州7,江苏,苏州,网络运营,4k-8k,凯茜家具,1-3年,大专,100-499人
苏州7,江苏,苏州,直通车推广,5k-10k,传禧,1-3年,大专,20-99人
苏州7,江苏,苏州,网络店铺运营,2k-3k,玖瑞科技,经验不限,学历不限,20-99人
苏州7,江苏,苏州,SEM,6k-8k,苏州市新东方,1-3年,大专,20-99人
苏州7,江苏,苏州,售前客服,2k-3k,美亚视野,经验不限,学历不限,20-99人
苏州7,江苏,苏州,数据运营,5k-9k,帕皮酱科技,1年以内,大专,20-99人
苏州7,江苏,苏州,行政专员/助理,5k-8k,碧桂园,1年以内,本科,10000人以上
苏州7,江苏,苏州,客服专员,4k-5k,全球货运苏州,1-3年,大专,500-999人
苏州7,江苏,苏州,电商运营,8k-15k,邻邻团,3-5年,本科,100-499人
苏州7,江苏,苏州,区域/分公司/代表处负责人,5k-8k,苏州中茂装饰,3-5年,本科,20-99人
苏州7,江苏,苏州,货运代理经理,8k-15k,富泰隆供应链,5-10年,大专,100-499人
苏州7,江苏,苏州,文案,3k-4k,荏原机械,3-5年,大专,100-499人
苏州7,江苏,苏州,货品专员,5k-6k,品展商贸,1-3年,本科,20-99人
苏州7,江苏,苏州,网络推广,4k-8k,苏州奥特浦斯,经验不限,大专,20-99人
苏州7,江苏,苏州,产品助理,5k-6k,上海优纳科技,1年以内,本科,20-99人
苏州7,江苏,苏州,研发工程师（2019应届毕业生）,10k-15k,西门子研究院,应届生,硕士,10000人以上
苏州7,江苏,苏州,院校合作专员,6k-7k,高博应诺,经验不限,大专,500-999人
苏州7,江苏,苏州,文案,5k-6k,天之意传媒,1年以内,本科,0-20人
苏州7,江苏,苏州,在线英语课程产品经理,10k-15k,途课外语,1年以内,本科,20-99人
苏州8,江苏,苏州,电商运营,20k-30k,大城小镇家具,5-10年,本科,0-20人
苏州8,江苏,苏州,拼多多运营,3k-5k,恒胜曜电子有限公司,经验不限,学历不限,0-20人
苏州8,江苏,苏州,网络推广,6k-8k,绿驰环保设备,1年以内,大专,0-20人
苏州8,江苏,苏州,机器学习/数据挖掘/自然语言处理工程师,13k-17k,智慧芽,应届生,硕士,500-999人
苏州8,江苏,苏州,质量工程师,5k-6k,凯格汽配,1年以内,本科,20-99人
苏州8,江苏,苏州,运营助理,4k-5k,易淘电商,应届生,大专,100-499人
苏州8,江苏,苏州,用户运营,6k-8k,名气家,1-3年,本科,20-99人
苏州8,江苏,苏州,电商运营,4k-8k,苏州源姿,1-3年,学历不限,20-99人
苏州8,江苏,苏州,Python初中级数据工程师,5k-10k,易博创云,1-3年,本科,0-20人
苏州8,江苏,苏州,策划经理,7k-8k,江苏教育服务,1年以内,本科,100-499人
苏州8,江苏,苏州,数据算法工程师,10k-20k,智慧芽,经验不限,本科,500-999人
苏州8,江苏,苏州,新媒体电商运营,4k-8k,心知社,经验不限,大专,20-99人
苏州8,江苏,苏州,执行老师,3k-4k,苏州谛艺家居顾问,1年以内,学历不限,20-99人
苏州8,江苏,苏州,电商运营,5k-10k,亿企赢,经验不限,大专,20-99人
苏州8,江苏,苏州,运营助理,2k-4k,苏州龙图网络科技,应届生,大专,100-499人
苏州8,江苏,苏州,运维工程师,6k-9k,维信诺,1-3年,本科,1000-9999人
苏州8,江苏,苏州,网络推广,10k-14k,深圳街电,1年以内,本科,500-999人
苏州8,江苏,苏州,运营经理/主管,6k-12k,牧牛人,5-10年,本科,20-99人
苏州8,江苏,苏州,影院店长,5k-7k,极光私人影院,1-3年,高中,20-99人
南通2,江苏,南通,电商运营助理,3k-5k,骏石网络,1年以内,大专,20-99人
南通2,江苏,南通,网站运营,3k-4k,腾峰光学仪器,1-3年,大专,20-99人
南通2,江苏,南通,财务助理,3k-4k,北京大账房南通中心,经验不限,本科,20-99人
南通2,江苏,南通,市场策划,5k-8k,奥之星健身,经验不限,高中,20-99人
南通2,江苏,南通,市场推广,3k-6k,小麦在线,经验不限,学历不限,20-99人
南通2,江苏,南通,京东平台优质运营,5k-10k,南通动感服饰,1-3年,学历不限,20-99人
南通2,江苏,南通,市场推广,5k-10k,远徒教育,1年以内,本科,100-499人
南通2,江苏,南通,网优工程师,3k-5k,南京嘉环科技有限公司,经验不限,大专,1000-9999人
南通2,江苏,南通,销售专员,6k-12k,一起教育科技,1年以内,本科,1000-9999人
南通2,江苏,南通,机械工程师助理,8k-9k,智造链,1-3年,大专,100-499人
南通2,江苏,南通,销售运营,4k-6k,汇中普惠财富,1年以内,本科,10000人以上
南通2,江苏,南通,电商运营,4k-8k,尼娜儿童摄影,1年以内,大专,0-20人
南通2,江苏,南通,客服经理,5k-10k,江苏瑞祥商务有限公司,1年以内,本科,100-499人
南通2,江苏,南通,市场专员,3k-6k,智联外语,1年以内,大专,100-499人
南通2,江苏,南通,市场营销,4k-8k,平安合成材料,经验不限,高中,0-20人
南通2,江苏,南通,电商运营,5k-10k,大傅文化传媒,1-3年,学历不限,0-20人
南通2,江苏,南通,销售,4k-7k,小麦在线,经验不限,大专,20-99人
南通2,江苏,南通,客服经理,3k-6k,南通途腾,应届生,学历不限,100-499人
南通2,江苏,南通,IT技术支持,4k-6k,E锂租车,3-5年,大专,20-99人
南通2,江苏,南通,电商运营,5k-10k,水木七装饰,1-3年,本科,0-20人
南通2,江苏,南通,游戏开放平台运营经理,8k-9k,伍林堂工作室,3-5年,本科,20-99人
南通2,江苏,南通,网络推广,3k-5k,津掌门,1-3年,学历不限,0-20人
南通2,江苏,南通,电商运营,4k-5k,南通仁邦商贸有限公司,1年以内,本科,20-99人
南通2,江苏,南通,销售助理,3k-5k,南通宝发健身,1年以内,本科,0-20人
南通2,江苏,南通,运营助理/专员,3k-4k,智造链,经验不限,本科,100-499人
南通2,江苏,南通,线下拓展运营,4k-7k,大搜车,经验不限,本科,1000-9999人
南通2,江苏,南通,销售助理,4k-8k,冠鑫,应届生,本科,20-99人
南通3,江苏,南通,跨境电商运营,4k-8k,南通动感服饰,经验不限,大专,20-99人
南通3,江苏,南通,网络推广,3k-6k,南通泥巴公社,1年以内,大专,20-99人
南通3,江苏,南通,电商运营,8k-9k,智造链,1年以内,本科,100-499人
南通3,江苏,南通,数据运营,4k-6k,红上财富,1-3年,大专,1000-9999人
南通3,江苏,南通,网络推广专员,3k-6k,南通睿祺,经验不限,大专,100-499人
南通3,江苏,南通,数据分析师,10k-20k,苏宁云商集团,1-3年,本科,10000人以上
南通3,江苏,南通,数据分析主管,5k-7k,美菜网,1年以内,本科,10000人以上
南通3,江苏,南通,数据分析师,4k-8k,南京舜和,1-3年,本科,500-999人
南通3,江苏,南通,数据分析师,4k-8k,万得,应届生,本科,1000-9999人
南通3,江苏,南通,数据分析,4k-5k,运满满,经验不限,大专,1000-9999人
南通3,江苏,南通,数据分析师,5k-9k,听雪电子商务,1-3年,本科,100-499人
南通3,江苏,南通,数据分析,4k-8k,新生医疗美容有限公司,经验不限,中专/中技,1000-9999人
南通3,江苏,南通,数据分析师,8k-10k,碗筷餐饮知识营,1-3年,本科,20-99人
南通3,江苏,南通,商业数据分析,10k-20k,世界村集团,3-5年,本科,10000人以上
南通3,江苏,南通,数据分析师,4k-6k,锦创科技股份有限公司,应届生,本科,1000-9999人
南通3,江苏,南通,数据分析师,4k-8k,万得,1-3年,本科,1000-9999人
南通3,江苏,南通,数据分析师,3k-6k,速度中国,经验不限,大专,1000-9999人
南通3,江苏,南通,数据分析师,5k-10k,南京领添,经验不限,本科,1000-9999人
南通3,江苏,南通,数据分析专员,4k-8k,南京链家,经验不限,本科,10000人以上
南通3,江苏,南通,数据分析师,8k-13k,新生医疗美容有限公司,1年以内,本科,1000-9999人
南通3,江苏,南通,数据分析,6k-8k,南京新生,3-5年,大专,1000-9999人
南通3,江苏,南通,数据分析,4k-8k,南京舜和,1-3年,大专,500-999人
南通3,江苏,南通,数据分析师,4k-8k,思特盟科技教育,1-3年,本科,100-499人
南通3,江苏,南通,商务渠道,4k-7k,大搜车,经验不限,大专,1000-9999人
南通3,江苏,南通,数据分析师,8k-10k,听雪电子商务,1-3年,本科,100-499人
南通4,江苏,南通,BD经理,4k-7k,大搜车,1年以内,大专,1000-9999人
南通4,江苏,南通,数据分析师,5k-10k,美康粉黛,1年以内,本科,100-499人
南通4,江苏,南通,数据分析师,4k-5k,新生医美,1年以内,大专,1000-9999人
南通4,江苏,南通,助理数据分析员,4k-6k,万得,1年以内,本科,1000-9999人
南通4,江苏,南通,数据分析,4k-8k,南京舜和,经验不限,大专,500-999人
南通4,江苏,南通,数据分析,4k-8k,新生医疗美容有限公司,1-3年,大专,1000-9999人
南通4,江苏,南通,数据分析老师,6k-8k,南京恒一,1-3年,本科,20-99人
南通4,江苏,南通,数据分析,5k-8k,新生医疗美容有限公司,1年以内,大专,1000-9999人
南通4,江苏,南通,数据分析师,5k-7k,新生医疗美容有限公司,1-3年,大专,1000-9999人
南通4,江苏,南通,遥感数据分析师,10k-20k,佳格大数据,1-3年,本科,100-499人
南通4,江苏,南通,运营数据分析专员,4k-5k,运满满,1-3年,大专,1000-9999人
南通4,江苏,南通,电商运营,3k-5k,南通泥巴公社,经验不限,本科,20-99人
南通4,江苏,南通,数据分析师,15k-25k,苏宁云商集团,3-5年,本科,10000人以上
南通4,江苏,南通,数据分析师,10k-15k,南京汇银迅,1-3年,本科,100-499人
南通4,江苏,南通,数据分析员,4k-6k,万得,1年以内,本科,1000-9999人
南通4,江苏,南通,风控数据分析师,20k-40k,Suning,5-10年,本科,10000人以上
南通4,江苏,南通,数据分析（营运）主管/专员级,4k-8k,美菜网,1-3年,大专,10000人以上
南通4,江苏,南通,数据分析实习生,3k-5k,南京智精灵,应届生,本科,20-99人
南通4,江苏,南通,营销数据分析师,12k-24k,苏宁,3-5年,本科,10000人以上
南通4,江苏,南通,助理数据分析,4k-5k,万得,应届生,本科,1000-9999人
南通4,江苏,南通,数据分析专员,4k-6k,美菜网,1年以内,本科,10000人以上
南通4,江苏,南通,数据分析师,3k-4k,可优米网络科技,经验不限,学历不限,100-499人
南通4,江苏,南通,数据分析员,4k-5k,万得,1-3年,本科,1000-9999人
南通4,江苏,南通,数据分析师,6k-12k,爱袋网络,1-3年,本科,20-99人
南通4,江苏,南通,数据分析师/算法研究员（南京）,13k-25k,数聚能源科技,1-3年,硕士,20-99人
南通4,江苏,南通,销售行政（数据分析）,4k-7k,江苏康众汽配连锁,1-3年,本科,1000-9999人
南通4,江苏,南通,数据分析员（2019届校招）,4k-6k,万得,应届生,本科,1000-9999人
南通4,江苏,南通,物流数据分析专员,4k-6k,南京领添,经验不限,大专,1000-9999人
南通4,江苏,南通,数据分析实习生,1k-2k,孩子王,经验不限,本科,10000人以上
南通4,江苏,南通,数据分析,4k-6k,运满满,经验不限,大专,1000-9999人
南通5,江苏,南通,数据分析经理,9k-13k,苏宁云商集团,3-5年,本科,10000人以上
南通5,江苏,南通,数据分析员,4k-7k,江苏康众汽配连锁,1-3年,本科,1000-9999人
南通5,江苏,南通,数据分析师,7k-12k,南京功夫豆,3-5年,大专,20-99人
南通5,江苏,南通,数据分析算法工程师,6k-10k,超星集团,1-3年,硕士,1000-9999人
南通5,江苏,南通,数据分析师,25k-50k,中兴力维,5-10年,硕士,1000-9999人
南通5,江苏,南通,数据分析员（财务方向）,4k-8k,万得,1-3年,本科,1000-9999人
南通5,江苏,南通,数据分析,4k-6k,万得,1年以内,本科,1000-9999人
南通5,江苏,南通,数据分析（美团、拉扎斯）,4k-8k,卤人甲,1-3年,大专,100-499人
南通5,江苏,南通,美团、拉扎斯数据分析,5k-10k,卤人甲,经验不限,大专,20-99人
南通5,江苏,南通,数据分析师,15k-30k,通派,经验不限,学历不限,20-99人
南通5,江苏,南通,助理数据分析员,4k-6k,万得,经验不限,本科,1000-9999人
南通5,江苏,南通,数据分析师,5k-8k,莉莉丝绸,1-3年,大专,100-499人
南通5,江苏,南通,助理数据分析员,4k-6k,万得,1年以内,本科,1000-9999人
南通5,江苏,南通,数据分析师,8k-10k,艾仕欣,1-3年,本科,20-99人
南通5,江苏,南通,助理数据分析员,4k-6k,万得,经验不限,本科,1000-9999人
南通5,江苏,南通,数据分析师,3k-5k,运满满,1年以内,大专,1000-9999人
南通5,江苏,南通,数据分析主管,4k-6k,云杉美菜,1-3年,大专,10000人以上
南通5,江苏,南通,行研方向高级专家/资深数据分析师,10k-15k,指食针,1-3年,硕士,20-99人
南通5,江苏,南通,数据分析师,6k-8k,南京链家,1-3年,本科,10000人以上
南通5,江苏,南通,数据分析师,17k-34k,华为,3-5年,本科,10000人以上
南通5,江苏,南通,金融数据分析,4k-6k,万得,1年以内,本科,1000-9999人
南通5,江苏,南通,数据分析师,11k-22k,苏宁体育,3-5年,本科,500-999人
南通5,江苏,南通,数据分析,5k-8k,SheIn,1年以内,本科,1000-9999人
南通5,江苏,南通,数据分析师,4k-6k,万得,1年以内,本科,1000-9999人
南通5,江苏,南通,数据分析,5k-8k,孩子王,1-3年,本科,10000人以上
南通6,江苏,南通,数据分析师,5k-10k,智器云科技,1-3年,本科,20-99人
南通6,江苏,南通,数据分析师,15k-30k,上海冰鉴,经验不限,本科,100-499人
南通6,江苏,南通,数据分析（证券、财务、经济、行业）,4k-7k,万得,1-3年,本科,1000-9999人
南通6,江苏,南通,数据分析师,4k-6k,南京领添,1年以内,本科,1000-9999人
南通6,江苏,南通,数据分析师,10k-13k,悦才,1-3年,硕士,100-499人
南通6,江苏,南通,数据分析师,10k-15k,浦和数据,经验不限,本科,20-99人
南通6,江苏,南通,数据分析师,6k-10k,江苏启润科技有限公司,经验不限,硕士,20-99人
南通6,江苏,南通,数据分析员（金融）,4k-6k,万得,1-3年,本科,1000-9999人
南通6,江苏,南通,数据分析师,9k-12k,融奕数智,应届生,本科,20-99人
南通6,江苏,南通,数据分析师/数据运营实习岗,3k-5k,指食针,1年以内,本科,20-99人
南通6,江苏,南通,数据分析高级工程师,18k-30k,盖闻网络,3-5年,大专,100-499人
南通6,江苏,南通,销售支持（数据分析支持）,6k-7k,今日头条,1-3年,本科,10000人以上
南通6,江苏,南通,数据分析助理,2k-3k,江苏启润科技有限公司,经验不限,本科,20-99人
南通6,江苏,南通,COD专员（数据分析）,4k-6k,南京领添,应届生,本科,1000-9999人
南通6,江苏,南通,数据分析师,10k-15k,薏凡特,3-5年,本科,100-499人
南通6,江苏,南通,数据分析师,4k-6k,车置宝,经验不限,本科,1000-9999人
南通6,江苏,南通,助理数据分析员（金融方向）,4k-6k,万得,经验不限,本科,1000-9999人
南通6,江苏,南通,数据分析工程师,12k-24k,运满满,1-3年,本科,1000-9999人
南通6,江苏,南通,经营数据分析,6k-10k,苏博医学,经验不限,大专,1000-9999人
南通6,江苏,南通,商品专员数据分析专员,4k-6k,DUSTY,1-3年,大专,100-499人
南通6,江苏,南通,数据分析师,10k-15k,CreditX,1-3年,本科,20-99人
南通6,江苏,南通,数据分析师,8k-12k,青书,1年以内,本科,100-499人
南通6,江苏,南通,数据分析工程师,10k-15k,西桥科技,1-3年,硕士,20-99人
南通6,江苏,南通,金融数据分析师,4k-6k,万得,1年以内,本科,1000-9999人
南通6,江苏,南通,汽车数据分析师,10k-20k,车300,1-3年,本科,100-499人
南通6,江苏,南通,数据分析师,4k-8k,南京菠萝蜜,1-3年,中专/中技,1000-9999人
